epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,355.991,0.52217,1.85142,0.8454,0.93054,0.85067,0.84523,0.76903,0.45929,1.13483,0.77644,0.00030695,0.00030695,0.00030695
41,364.75,0.53535,1.80211,0.84317,0.93054,0.85067,0.84523,0.76903,0.45929,1.13483,0.77644,0.000302,0.000302,0.000302
42,373.599,0.54533,1.93588,0.8652,0.93054,0.85067,0.84523,0.76903,0.45929,1.13483,0.77644,0.00029705,0.00029705,0.00029705
43,382.976,0.5614,1.83359,0.87433,0.93054,0.85067,0.84523,0.76903,0.45929,1.13483,0.77644,0.0002921,0.0002921,0.0002921
44,391.735,0.4934,1.71489,0.84217,0.92906,0.85445,0.85085,0.77774,0.44648,1.09391,0.77233,0.00028715,0.00028715,0.00028715
45,400.567,0.47604,1.71389,0.83965,0.92906,0.85445,0.85085,0.77774,0.44648,1.09391,0.77233,0.0002822,0.0002822,0.0002822
46,409.484,0.48606,1.65709,0.84369,0.92906,0.85445,0.85085,0.77774,0.44648,1.09391,0.77233,0.00027725,0.00027725,0.00027725
47,418.042,0.49294,1.61744,0.84957,0.92678,0.85995,0.85769,0.78583,0.44345,1.04167,0.77191,0.0002723,0.0002723,0.0002723
48,426.579,0.49678,1.61356,0.85585,0.92678,0.85995,0.85769,0.78583,0.44345,1.04167,0.77191,0.00026735,0.00026735,0.00026735
49,435.31,0.51257,1.66064,0.83884,0.92678,0.85995,0.85769,0.78583,0.44345,1.04167,0.77191,0.0002624,0.0002624,0.0002624
50,444.552,0.46505,1.51367,0.84572,0.92616,0.8581,0.8543,0.79054,0.42367,0.94997,0.76946,0.00025745,0.00025745,0.00025745
51,453.85,0.4458,1.41601,0.82808,0.92616,0.8581,0.8543,0.79054,0.42367,0.94997,0.76946,0.0002525,0.0002525,0.0002525
52,462.952,0.48493,1.55454,0.84186,0.92616,0.8581,0.8543,0.79054,0.42367,0.94997,0.76946,0.00024755,0.00024755,0.00024755
53,472.269,0.48693,1.50761,0.85456,0.9379,0.85175,0.85409,0.79779,0.39787,0.89931,0.76693,0.0002426,0.0002426,0.0002426
54,481.724,0.47959,1.48724,0.86156,0.9379,0.85175,0.85409,0.79779,0.39787,0.89931,0.76693,0.00023765,0.00023765,0.00023765
55,490.529,0.48508,1.42727,0.80877,0.9379,0.85175,0.85409,0.79779,0.39787,0.89931,0.76693,0.0002327,0.0002327,0.0002327
56,499.32,0.46039,1.41407,0.83874,0.93514,0.85342,0.85428,0.79982,0.38767,0.86209,0.76492,0.00022775,0.00022775,0.00022775
57,508.333,0.42184,1.44697,0.81575,0.93514,0.85342,0.85428,0.79982,0.38767,0.86209,0.76492,0.0002228,0.0002228,0.0002228
58,517.608,0.4342,1.3919,0.8194,0.93514,0.85342,0.85428,0.79982,0.38767,0.86209,0.76492,0.00021785,0.00021785,0.00021785
59,526.754,0.44439,1.3414,0.81367,0.93514,0.85342,0.85428,0.79982,0.38767,0.86209,0.76492,0.0002129,0.0002129,0.0002129
60,536.345,0.48687,1.44373,0.86016,0.93208,0.84933,0.84496,0.79115,0.39472,0.84955,0.76822,0.00020795,0.00020795,0.00020795
61,545.547,0.4472,1.4048,0.85888,0.93208,0.84933,0.84496,0.79115,0.39472,0.84955,0.76822,0.000203,0.000203,0.000203
62,554.385,0.50377,1.40207,0.8624,0.93208,0.84933,0.84496,0.79115,0.39472,0.84955,0.76822,0.00019805,0.00019805,0.00019805
63,564.561,0.46217,1.38438,0.85259,0.92956,0.85211,0.86836,0.81003,0.38975,0.81749,0.76513,0.0001931,0.0001931,0.0001931
64,574.144,0.47527,1.35161,0.84043,0.92956,0.85211,0.86836,0.81003,0.38975,0.81749,0.76513,0.00018815,0.00018815,0.00018815
65,583.359,0.43522,1.28671,0.84401,0.92956,0.85211,0.86836,0.81003,0.38975,0.81749,0.76513,0.0001832,0.0001832,0.0001832
66,592.551,0.46458,1.31345,0.84423,0.93607,0.85197,0.87276,0.81289,0.39801,0.83371,0.76475,0.00017825,0.00017825,0.00017825
67,601.981,0.49031,1.33519,0.85243,0.93607,0.85197,0.87276,0.81289,0.39801,0.83371,0.76475,0.0001733,0.0001733,0.0001733
68,611.216,0.44631,1.27706,0.84453,0.93607,0.85197,0.87276,0.81289,0.39801,0.83371,0.76475,0.00016835,0.00016835,0.00016835
69,620.594,0.41038,1.35671,0.82962,0.93956,0.84954,0.87432,0.81333,0.38404,0.80066,0.76627,0.0001634,0.0001634,0.0001634
70,630.399,0.45067,1.23752,0.83523,0.93956,0.84954,0.87432,0.81333,0.38404,0.80066,0.76627,0.00015845,0.00015845,0.00015845
71,639.999,0.4122,1.2707,0.84491,0.93956,0.84954,0.87432,0.81333,0.38404,0.80066,0.76627,0.0001535,0.0001535,0.0001535
72,649.164,0.45886,1.23012,0.84246,0.93765,0.85031,0.87513,0.81383,0.37976,0.79151,0.76795,0.00014855,0.00014855,0.00014855
73,658.838,0.42509,1.34119,0.8591,0.93765,0.85031,0.87513,0.81383,0.37976,0.79151,0.76795,0.0001436,0.0001436,0.0001436
74,667.801,0.43157,1.26663,0.84447,0.93765,0.85031,0.87513,0.81383,0.37976,0.79151,0.76795,0.00013865,0.00013865,0.00013865
75,676.992,0.4683,1.21694,0.83923,0.93765,0.85031,0.87513,0.81383,0.37976,0.79151,0.76795,0.0001337,0.0001337,0.0001337
76,687.46,0.4409,1.34776,0.83396,0.93465,0.85148,0.87283,0.81764,0.36737,0.77058,0.76551,0.00012875,0.00012875,0.00012875
77,697.031,0.43345,1.23441,0.84413,0.93465,0.85148,0.87283,0.81764,0.36737,0.77058,0.76551,0.0001238,0.0001238,0.0001238
78,706.314,0.42738,1.28166,0.85309,0.93465,0.85148,0.87283,0.81764,0.36737,0.77058,0.76551,0.00011885,0.00011885,0.00011885
79,716.262,0.42653,1.23676,0.85937,0.93222,0.85256,0.87148,0.81337,0.36358,0.76734,0.76452,0.0001139,0.0001139,0.0001139
80,725.949,0.43244,1.32182,0.85597,0.93222,0.85256,0.87148,0.81337,0.36358,0.76734,0.76452,0.00010895,0.00010895,0.00010895
81,736.157,0.45141,1.18362,0.8612,0.93222,0.85256,0.87148,0.81337,0.36358,0.76734,0.76452,0.000104,0.000104,0.000104
82,746.102,0.43592,1.26002,0.84193,0.93347,0.85268,0.8728,0.81572,0.36653,0.76436,0.76719,9.905e-05,9.905e-05,9.905e-05
83,756.094,0.43744,1.25056,0.84105,0.93347,0.85268,0.8728,0.81572,0.36653,0.76436,0.76719,9.41e-05,9.41e-05,9.41e-05
84,766.227,0.40184,1.15242,0.83338,0.93347,0.85268,0.8728,0.81572,0.36653,0.76436,0.76719,8.915e-05,8.915e-05,8.915e-05
85,776.348,0.44591,1.20183,0.83993,0.93518,0.85398,0.86606,0.81049,0.36851,0.77119,0.76736,8.42e-05,8.42e-05,8.42e-05
86,786.169,0.42201,1.18324,0.82459,0.93518,0.85398,0.86606,0.81049,0.36851,0.77119,0.76736,7.925e-05,7.925e-05,7.925e-05
87,796.118,0.46013,1.22364,0.85701,0.93518,0.85398,0.86606,0.81049,0.36851,0.77119,0.76736,7.43e-05,7.43e-05,7.43e-05
88,806.222,0.43918,1.19811,0.83076,0.93652,0.85403,0.87329,0.81702,0.36557,0.76752,0.76576,6.935e-05,6.935e-05,6.935e-05
89,816.211,0.42234,1.18294,0.84866,0.93652,0.85403,0.87329,0.81702,0.36557,0.76752,0.76576,6.44e-05,6.44e-05,6.44e-05
90,826.394,0.46832,1.25085,0.86521,0.93652,0.85403,0.87329,0.81702,0.36557,0.76752,0.76576,5.945e-05,5.945e-05,5.945e-05
91,835.75,0.41649,1.33702,0.84206,0.93652,0.85403,0.87329,0.81702,0.36557,0.76752,0.76576,5.45e-05,5.45e-05,5.45e-05
92,845.339,0.4225,1.315,0.83565,0.9391,0.85322,0.88183,0.82872,0.3625,0.73224,0.76513,4.955e-05,4.955e-05,4.955e-05
93,854.859,0.40104,1.33783,0.83538,0.9391,0.85322,0.88183,0.82872,0.3625,0.73224,0.76513,4.46e-05,4.46e-05,4.46e-05
94,865.116,0.41681,1.27324,0.82288,0.9391,0.85322,0.88183,0.82872,0.3625,0.73224,0.76513,3.965e-05,3.965e-05,3.965e-05
95,874.828,0.43976,1.33169,0.8279,0.94188,0.85398,0.9024,0.84577,0.36212,0.70073,0.76577,3.47e-05,3.47e-05,3.47e-05
96,884.066,0.4126,1.29614,0.83,0.94188,0.85398,0.9024,0.84577,0.36212,0.70073,0.76577,2.975e-05,2.975e-05,2.975e-05
97,893.965,0.41996,1.32397,0.82359,0.94188,0.85398,0.9024,0.84577,0.36212,0.70073,0.76577,2.48e-05,2.48e-05,2.48e-05
98,903.616,0.43671,1.29656,0.82176,0.9428,0.85398,0.89427,0.84039,0.36337,0.70119,0.76456,1.985e-05,1.985e-05,1.985e-05
99,912.774,0.42807,1.26869,0.83358,0.9428,0.85398,0.89427,0.84039,0.36337,0.70119,0.76456,1.49e-05,1.49e-05,1.49e-05
100,924.381,0.42052,1.31755,0.80493,0.9428,0.85398,0.89427,0.84039,0.36337,0.70119,0.76456,9.95e-06,9.95e-06,9.95e-06
1,11.3113,1.18885,4.45667,1.31477,0,0,0,0,1.18131,4.2103,1.36577,4.284e-05,4.284e-05,4.284e-05
2,21.4243,0.92837,4.34495,1.13734,0,0,0,0,0.73567,4.00734,0.97493,8.95446e-05,8.95446e-05,8.95446e-05
3,30.7371,0.78384,4.16415,1.04044,0,0,0,0,0.65651,3.87242,0.86926,0.000135307,0.000135307,0.000135307
4,40.1758,0.7453,4.00593,0.95336,0,0,0,0,0.56134,3.81446,0.82139,0.000180126,0.000180126,0.000180126
5,49.8815,0.688,3.95005,0.97321,0,0,0,0,0.56134,3.81446,0.82139,0.000224004,0.000224004,0.000224004
6,59.6112,0.66197,3.88576,0.9431,0.10177,0.29271,0.23391,0.19683,0.56587,3.73907,0.81007,0.000266938,0.000266938,0.000266938
7,69.3031,0.60702,3.71629,0.94695,0.10177,0.29271,0.23391,0.19683,0.56587,3.73907,0.81007,0.000308931,0.000308931,0.000308931
8,78.9404,0.63692,3.73506,0.942,0.05233,0.9,0.46755,0.39187,0.60219,3.356,0.8216,0.00034998,0.00034998,0.00034998
9,89.2594,0.62551,3.43656,0.939,0.05233,0.9,0.46755,0.39187,0.60219,3.356,0.8216,0.000390088,0.000390088,0.000390088
10,99.1008,0.58829,3.40561,0.91154,0.05233,0.9,0.46755,0.39187,0.60219,3.356,0.8216,0.000429253,0.000429253,0.000429253
11,109.077,0.63197,3.45861,0.91077,0.05233,0.9,0.46755,0.39187,0.60219,3.356,0.8216,0.000428876,0.000428876,0.000428876
12,118.526,0.61367,3.10121,0.91999,0.81358,0.27899,0.54844,0.43982,0.67338,2.52978,0.83951,0.000424164,0.000424164,0.000424164
13,128.46,0.62509,3.01111,0.94313,0.81358,0.27899,0.54844,0.43982,0.67338,2.52978,0.83951,0.000419451,0.000419451,0.000419451
14,138.396,0.65336,2.98991,0.91001,0.81358,0.27899,0.54844,0.43982,0.67338,2.52978,0.83951,0.000414739,0.000414739,0.000414739
15,147.896,0.61524,3.03355,0.90002,0.93466,0.38107,0.57943,0.4704,0.64375,2.36148,0.84385,0.000410026,0.000410026,0.000410026
16,157.456,0.66332,3.01363,0.87654,0.93466,0.38107,0.57943,0.4704,0.64375,2.36148,0.84385,0.000405314,0.000405314,0.000405314
17,167.512,0.65069,3.10206,0.95457,0.93466,0.38107,0.57943,0.4704,0.64375,2.36148,0.84385,0.000400602,0.000400602,0.000400602
18,177.318,0.68291,2.94107,0.93942,0.47063,0.71118,0.61567,0.5278,0.56905,1.78559,0.86224,0.000395889,0.000395889,0.000395889
19,187.466,0.65335,2.84921,0.92002,0.47063,0.71118,0.61567,0.5278,0.56905,1.78559,0.86224,0.000391177,0.000391177,0.000391177
20,197.334,0.6177,2.80591,0.90899,0.47063,0.71118,0.61567,0.5278,0.56905,1.78559,0.86224,0.000386464,0.000386464,0.000386464
21,207.633,0.63292,2.75059,0.93734,0.61517,0.74319,0.72018,0.62664,0.5553,1.47349,0.87706,0.000381752,0.000381752,0.000381752
22,217.933,0.63723,2.45028,0.91234,0.61517,0.74319,0.72018,0.62664,0.5553,1.47349,0.87706,0.00037704,0.00037704,0.00037704
23,228.457,0.66155,2.50015,0.90624,0.61517,0.74319,0.72018,0.62664,0.5553,1.47349,0.87706,0.000372327,0.000372327,0.000372327
24,239.127,0.65282,2.51708,0.89801,0.798,0.78177,0.84277,0.74838,0.51488,1.3349,0.86108,0.000367615,0.000367615,0.000367615
25,249.32,0.56394,2.31436,0.87341,0.798,0.78177,0.84277,0.74838,0.51488,1.3349,0.86108,0.000362902,0.000362902,0.000362902
26,260.031,0.57348,2.24497,0.875,0.798,0.78177,0.84277,0.74838,0.51488,1.3349,0.86108,0.00035819,0.00035819,0.00035819
27,270.285,0.59282,2.31833,0.8993,0.798,0.78177,0.84277,0.74838,0.51488,1.3349,0.86108,0.000353478,0.000353478,0.000353478
28,280.07,0.55049,2.06056,0.8875,0.91835,0.7568,0.89258,0.80576,0.50057,1.25555,0.855,0.000348765,0.000348765,0.000348765
29,290.326,0.59814,2.09576,0.90403,0.91835,0.7568,0.89258,0.80576,0.50057,1.25555,0.855,0.000344053,0.000344053,0.000344053
30,300.899,0.58808,2.0594,0.87905,0.91835,0.7568,0.89258,0.80576,0.50057,1.25555,0.855,0.00033934,0.00033934,0.00033934
31,311.29,0.53983,1.98628,0.88459,0.90556,0.88549,0.89466,0.8054,0.48974,1.17598,0.85119,0.000334628,0.000334628,0.000334628
32,321.23,0.5559,1.98213,0.90308,0.90556,0.88549,0.89466,0.8054,0.48974,1.17598,0.85119,0.000329916,0.000329916,0.000329916
33,331.259,0.59409,1.97623,0.96186,0.90556,0.88549,0.89466,0.8054,0.48974,1.17598,0.85119,0.000325203,0.000325203,0.000325203
34,341.358,0.55412,1.956,0.89113,0.96081,0.87329,0.89424,0.80238,0.49818,1.11677,0.85828,0.000320491,0.000320491,0.000320491
35,352.075,0.58066,1.86349,0.93239,0.96081,0.87329,0.89424,0.80238,0.49818,1.11677,0.85828,0.000315778,0.000315778,0.000315778
36,362.676,0.5808,1.87983,0.91686,0.96081,0.87329,0.89424,0.80238,0.49818,1.11677,0.85828,0.000311066,0.000311066,0.000311066
37,373.499,0.53733,1.67994,0.869,0.98691,0.8888,0.89485,0.80012,0.50257,1.00215,0.85826,0.000306354,0.000306354,0.000306354
38,383.523,0.55366,1.64307,0.90822,0.98691,0.8888,0.89485,0.80012,0.50257,1.00215,0.85826,0.000301641,0.000301641,0.000301641
39,394.533,0.52429,1.58666,0.87875,0.98691,0.8888,0.89485,0.80012,0.50257,1.00215,0.85826,0.000296929,0.000296929,0.000296929
40,404.69,0.54661,1.71932,0.86699,0.9854,0.88865,0.89645,0.81393,0.46027,0.9274,0.85103,0.000292216,0.000292216,0.000292216
41,414.899,0.47599,1.46545,0.85484,0.9854,0.88865,0.89645,0.81393,0.46027,0.9274,0.85103,0.000287504,0.000287504,0.000287504
42,425.395,0.51537,1.53532,0.86544,0.9854,0.88865,0.89645,0.81393,0.46027,0.9274,0.85103,0.000282792,0.000282792,0.000282792
43,436.049,0.54706,1.58214,0.8867,0.9854,0.88865,0.89645,0.81393,0.46027,0.9274,0.85103,0.000278079,0.000278079,0.000278079
44,447.264,0.48092,1.49947,0.87265,0.98369,0.89048,0.89987,0.82237,0.4447,0.88493,0.84843,0.000273367,0.000273367,0.000273367
45,457.485,0.50752,1.45456,0.88851,0.98369,0.89048,0.89987,0.82237,0.4447,0.88493,0.84843,0.000268654,0.000268654,0.000268654
46,468.478,0.49428,1.39141,0.89143,0.98369,0.89048,0.89987,0.82237,0.4447,0.88493,0.84843,0.000263942,0.000263942,0.000263942
47,479.414,0.50821,1.4263,0.84856,0.98281,0.89048,0.89944,0.81893,0.44224,0.92644,0.84215,0.00025923,0.00025923,0.00025923
48,490.247,0.47459,1.29826,0.85611,0.98281,0.89048,0.89944,0.81893,0.44224,0.92644,0.84215,0.000254517,0.000254517,0.000254517
49,501.129,0.5071,1.44775,0.88079,0.98281,0.89048,0.89944,0.81893,0.44224,0.92644,0.84215,0.000249805,0.000249805,0.000249805
50,511.829,0.49509,1.30369,0.83772,0.98345,0.89038,0.89573,0.81284,0.43776,0.96731,0.84232,0.000245092,0.000245092,0.000245092
51,522.373,0.51152,1.3662,0.86483,0.98345,0.89038,0.89573,0.81284,0.43776,0.96731,0.84232,0.00024038,0.00024038,0.00024038
52,532.883,0.49653,1.35053,0.861,0.98345,0.89038,0.89573,0.81284,0.43776,0.96731,0.84232,0.000235668,0.000235668,0.000235668
53,543.441,0.46775,1.31516,0.87282,0.98563,0.89017,0.89624,0.81869,0.42424,0.93536,0.84221,0.000230955,0.000230955,0.000230955
54,553.586,0.47671,1.31986,0.86494,0.98563,0.89017,0.89624,0.81869,0.42424,0.93536,0.84221,0.000226243,0.000226243,0.000226243
55,563.903,0.52109,1.39301,0.91322,0.98563,0.89017,0.89624,0.81869,0.42424,0.93536,0.84221,0.00022153,0.00022153,0.00022153
56,574.433,0.46272,1.21688,0.84009,0.98542,0.89027,0.90009,0.82374,0.41534,0.83676,0.84382,0.000216818,0.000216818,0.000216818
57,585.918,0.47948,1.26454,0.89167,0.98542,0.89027,0.90009,0.82374,0.41534,0.83676,0.84382,0.000212106,0.000212106,0.000212106
58,596.467,0.50074,1.25643,0.86775,0.98542,0.89027,0.90009,0.82374,0.41534,0.83676,0.84382,0.000207393,0.000207393,0.000207393
59,607.435,0.47384,1.27673,0.88726,0.98542,0.89027,0.90009,0.82374,0.41534,0.83676,0.84382,0.000202681,0.000202681,0.000202681
60,617.686,0.52082,1.1996,0.88024,0.98767,0.89212,0.9008,0.82256,0.40653,0.79627,0.84506,0.000197968,0.000197968,0.000197968
61,628.056,0.44701,1.1587,0.83647,0.98767,0.89212,0.9008,0.82256,0.40653,0.79627,0.84506,0.000193256,0.000193256,0.000193256
62,638.469,0.43888,1.18916,0.85673,0.98767,0.89212,0.9008,0.82256,0.40653,0.79627,0.84506,0.000188544,0.000188544,0.000188544
63,651.371,0.43932,1.16609,0.85581,0.98543,0.89048,0.90184,0.82731,0.40453,0.79534,0.84072,0.000183831,0.000183831,0.000183831
64,662.508,0.43415,1.12388,0.83655,0.98543,0.89048,0.90184,0.82731,0.40453,0.79534,0.84072,0.000179119,0.000179119,0.000179119
65,672.302,0.41929,1.09954,0.83895,0.98543,0.89048,0.90184,0.82731,0.40453,0.79534,0.84072,0.000174406,0.000174406,0.000174406
66,681.788,0.46071,1.10862,0.85338,0.9843,0.89048,0.90139,0.82596,0.39976,0.80078,0.83797,0.000169694,0.000169694,0.000169694
67,691.463,0.48185,1.2147,0.87975,0.9843,0.89048,0.90139,0.82596,0.39976,0.80078,0.83797,0.000164982,0.000164982,0.000164982
68,700.793,0.40478,1.04827,0.82698,0.9843,0.89048,0.90139,0.82596,0.39976,0.80078,0.83797,0.000160269,0.000160269,0.000160269
69,710.372,0.44631,1.13561,0.86206,0.98487,0.89048,0.90183,0.83378,0.39773,0.76947,0.83708,0.000155557,0.000155557,0.000155557
70,720.124,0.44548,1.07194,0.85667,0.98487,0.89048,0.90183,0.83378,0.39773,0.76947,0.83708,0.000150844,0.000150844,0.000150844
71,729.704,0.44921,1.20776,0.8674,0.98487,0.89048,0.90183,0.83378,0.39773,0.76947,0.83708,0.000146132,0.000146132,0.000146132
72,738.817,0.45853,1.11893,0.88895,0.98675,0.89048,0.90214,0.83849,0.39617,0.73037,0.83706,0.00014142,0.00014142,0.00014142
73,748.11,0.42911,1.1496,0.85779,0.98675,0.89048,0.90214,0.83849,0.39617,0.73037,0.83706,0.000136707,0.000136707,0.000136707
74,757.831,0.43992,1.12456,0.85836,0.98675,0.89048,0.90214,0.83849,0.39617,0.73037,0.83706,0.000131995,0.000131995,0.000131995
75,767.798,0.42775,1.15264,0.86532,0.98675,0.89048,0.90214,0.83849,0.39617,0.73037,0.83706,0.000127282,0.000127282,0.000127282
76,777.408,0.44999,1.11733,0.84781,0.98812,0.89048,0.90268,0.83627,0.39721,0.7102,0.83741,0.00012257,0.00012257,0.00012257
77,786.688,0.4354,1.11814,0.85657,0.98812,0.89048,0.90268,0.83627,0.39721,0.7102,0.83741,0.000117858,0.000117858,0.000117858
78,796.203,0.43709,1.10223,0.86106,0.98812,0.89048,0.90268,0.83627,0.39721,0.7102,0.83741,0.000113145,0.000113145,0.000113145
79,805.815,0.4357,1.04184,0.85905,0.98939,0.89048,0.90144,0.84,0.39192,0.7024,0.83626,0.000108433,0.000108433,0.000108433
80,815.821,0.4106,1.11325,0.84294,0.98939,0.89048,0.90144,0.84,0.39192,0.7024,0.83626,0.00010372,0.00010372,0.00010372
81,825.392,0.42873,1.15889,0.88101,0.98939,0.89048,0.90144,0.84,0.39192,0.7024,0.83626,9.9008e-05,9.9008e-05,9.9008e-05
82,835.005,0.39805,1.08734,0.83638,0.99057,0.89048,0.90059,0.83747,0.38758,0.6848,0.83524,9.42956e-05,9.42956e-05,9.42956e-05
83,844.45,0.43196,1.18881,0.87425,0.99057,0.89048,0.90059,0.83747,0.38758,0.6848,0.83524,8.95832e-05,8.95832e-05,8.95832e-05
84,853.569,0.42041,1.09917,0.86401,0.99057,0.89048,0.90059,0.83747,0.38758,0.6848,0.83524,8.48708e-05,8.48708e-05,8.48708e-05
85,862.6,0.42378,1.10797,0.86769,0.99226,0.89048,0.90199,0.8386,0.3854,0.67756,0.83471,8.01584e-05,8.01584e-05,8.01584e-05
86,872.037,0.42237,1.08889,0.86551,0.99226,0.89048,0.90199,0.8386,0.3854,0.67756,0.83471,7.5446e-05,7.5446e-05,7.5446e-05
87,881.24,0.42059,1.01356,0.82406,0.99226,0.89048,0.90199,0.8386,0.3854,0.67756,0.83471,7.07336e-05,7.07336e-05,7.07336e-05
88,890.458,0.41838,1.06314,0.86557,0.99208,0.89048,0.89976,0.83811,0.38055,0.66388,0.83328,6.60212e-05,6.60212e-05,6.60212e-05
89,899.663,0.39111,1.0015,0.83911,0.99208,0.89048,0.89976,0.83811,0.38055,0.66388,0.83328,6.13088e-05,6.13088e-05,6.13088e-05
90,909.422,0.42732,1.01353,0.83361,0.99208,0.89048,0.89976,0.83811,0.38055,0.66388,0.83328,5.65964e-05,5.65964e-05,5.65964e-05
91,918.165,0.42384,1.24992,0.85878,0.99208,0.89048,0.89976,0.83811,0.38055,0.66388,0.83328,5.1884e-05,5.1884e-05,5.1884e-05
92,927.248,0.43288,1.25737,0.85797,0.99152,0.89048,0.90136,0.83944,0.38195,0.64837,0.83305,4.71716e-05,4.71716e-05,4.71716e-05
93,936.166,0.42504,1.28819,0.84187,0.99152,0.89048,0.90136,0.83944,0.38195,0.64837,0.83305,4.24592e-05,4.24592e-05,4.24592e-05
94,945.504,0.4365,1.28593,0.83769,0.99152,0.89048,0.90136,0.83944,0.38195,0.64837,0.83305,3.77468e-05,3.77468e-05,3.77468e-05
95,954.77,0.43488,1.22026,0.87264,0.99125,0.89048,0.90381,0.83995,0.38928,0.64574,0.83358,3.30344e-05,3.30344e-05,3.30344e-05
96,964.142,0.40367,1.2187,0.84504,0.99125,0.89048,0.90381,0.83995,0.38928,0.64574,0.83358,2.8322e-05,2.8322e-05,2.8322e-05
97,973.285,0.40573,1.18744,0.86917,0.99125,0.89048,0.90381,0.83995,0.38928,0.64574,0.83358,2.36096e-05,2.36096e-05,2.36096e-05
98,986.034,0.41908,1.17894,0.84693,0.9913,0.89048,0.90383,0.84007,0.39079,0.6504,0.83424,1.88972e-05,1.88972e-05,1.88972e-05
99,997.377,0.44083,1.28879,0.84998,0.9913,0.89048,0.90383,0.84007,0.39079,0.6504,0.83424,1.41848e-05,1.41848e-05,1.41848e-05
100,1008.11,0.39688,1.20894,0.84657,0.9913,0.89048,0.90383,0.84007,0.39079,0.6504,0.83424,9.4724e-06,9.4724e-06,9.4724e-06
1,11.7549,1.18497,4.49676,1.32633,0,0,0,0,1.17246,4.25918,1.40557,4.284e-05,4.284e-05,4.284e-05
2,21.7606,0.93696,4.35742,1.14103,0,0,0,0,0.75075,4.00159,0.97374,8.95446e-05,8.95446e-05,8.95446e-05
3,30.9345,0.78204,4.17346,1.03419,0,0,0,0,0.67103,3.86808,0.87954,0.000135307,0.000135307,0.000135307
4,40.2776,0.7485,4.01169,0.95412,0,0,0,0,0.58777,3.81524,0.84582,0.000180126,0.000180126,0.000180126
5,49.7988,0.67225,3.94524,0.94376,0,0,0,0,0.58777,3.81524,0.84582,0.000224004,0.000224004,0.000224004
6,59.4058,0.68908,4.00161,0.95704,0.0849,0.13854,0.11125,0.09545,0.57064,3.77921,0.84134,0.000266938,0.000266938,0.000266938
7,68.9575,0.64169,3.91248,0.96657,0.0849,0.13854,0.11125,0.09545,0.57064,3.77921,0.84134,0.000308931,0.000308931,0.000308931
8,78.4616,0.69877,3.95263,0.96113,0.05304,0.9,0.50568,0.39071,0.65379,3.57848,0.84488,0.00034998,0.00034998,0.00034998
9,88.5506,0.68467,3.72273,0.95985,0.05304,0.9,0.50568,0.39071,0.65379,3.57848,0.84488,0.000390088,0.000390088,0.000390088
10,97.8867,0.66589,3.68801,0.94375,0.05304,0.9,0.50568,0.39071,0.65379,3.57848,0.84488,0.000429253,0.000429253,0.000429253
11,107.457,0.72706,3.70746,0.94519,0.05304,0.9,0.50568,0.39071,0.65379,3.57848,0.84488,0.000428876,0.000428876,0.000428876
12,116.545,0.65853,3.38259,0.91991,0.92487,0.24211,0.57663,0.47015,0.61848,2.85744,0.84989,0.000424164,0.000424164,0.000424164
13,125.989,0.64663,3.30178,0.94108,0.92487,0.24211,0.57663,0.47015,0.61848,2.85744,0.84989,0.000419451,0.000419451,0.000419451
14,135.429,0.69559,3.28341,0.91657,0.92487,0.24211,0.57663,0.47015,0.61848,2.85744,0.84989,0.000414739,0.000414739,0.000414739
15,144.447,0.61569,3.09461,0.89656,0.5607,0.49292,0.50185,0.40362,0.6656,2.11308,0.86527,0.000410026,0.000410026,0.000410026
16,153.498,0.6391,2.9828,0.8716,0.5607,0.49292,0.50185,0.40362,0.6656,2.11308,0.86527,0.000405314,0.000405314,0.000405314
17,162.767,0.69779,3.05758,0.96665,0.5607,0.49292,0.50185,0.40362,0.6656,2.11308,0.86527,0.000400602,0.000400602,0.000400602
18,171.954,0.64374,2.85849,0.91279,0.60842,0.54644,0.54775,0.4714,0.53739,1.64783,0.84788,0.000395889,0.000395889,0.000395889
19,181.363,0.63036,2.79163,0.89849,0.60842,0.54644,0.54775,0.4714,0.53739,1.64783,0.84788,0.000391177,0.000391177,0.000391177
20,190.562,0.601,2.75711,0.88738,0.60842,0.54644,0.54775,0.4714,0.53739,1.64783,0.84788,0.000386464,0.000386464,0.000386464
21,200.081,0.64106,2.70197,0.92387,0.668,0.79587,0.7666,0.68297,0.51661,1.42061,0.85276,0.000381752,0.000381752,0.000381752
22,209.576,0.61218,2.39899,0.89008,0.668,0.79587,0.7666,0.68297,0.51661,1.42061,0.85276,0.00037704,0.00037704,0.00037704
23,219.254,0.63519,2.46699,0.8885,0.668,0.79587,0.7666,0.68297,0.51661,1.42061,0.85276,0.000372327,0.000372327,0.000372327
24,229.113,0.63365,2.49288,0.89295,0.88102,0.7952,0.85922,0.76761,0.53365,1.26857,0.8609,0.000367615,0.000367615,0.000367615
25,238.58,0.58409,2.26556,0.87418,0.88102,0.7952,0.85922,0.76761,0.53365,1.26857,0.8609,0.000362902,0.000362902,0.000362902
